id;name;link;bgg_rank;suggested_player;min_player;max_player;max_playtime;ratio_play;age;mecha_list;family_list;domain_list;cat_list;designer_list;awards;Image_link;weight;geek_rating;year
165401;Wir sind das Volk!;https://boardgamegeek.com/boardgame/165401/wir-sind-das-volk;669;[];2;2;150;75.0;12.0;['Action/Event', 'Campaign / Battle Card Driven', 'Open Drafting', 'Simulation'];['Cities: Berlin (Germany)', 'Country: Germany', 'Digital Implementations: Boardgamecore', 'History: Cold War', 'Players: Two Player Only Games'];['Strategy Games'];['Educational', 'Political'];['Richard Sivél', 'Peer Sylvester'];7;https://cf.geekdo-images.com/em65Za2y7FNo-otQ6IgUCQ__original/img/cCyRJX4pyij34e2YFsQ_XoNPEEs=/0x0/filters:format(jpeg)/pic2239210.jpg;3.7;6.8;2014
155624;Specter Ops;https://boardgamegeek.com/boardgame/155624/specter-ops;670;[3, 4, 5, 5];2;5;120;24.0;13.0;['Dice Rolling', 'Grid Movement', 'Hidden Movement', 'Movement Points', 'Once-Per-Game Abilities', 'Secret Unit Deployment', 'Square Grid', 'Team-Based Game', 'Variable Player Powers'];['Components: Miniatures', 'Creatures: Werewolves', 'Mechanism: Hidden Movement', 'Players: One versus Many', 'Setting: Specter Ops'];['Strategy Games', 'Thematic Games'];['Deduction', 'Fighting', 'Miniatures', 'Science Fiction', 'Spies/Secret Agents'];['Emerson Matsuuchi'];1;https://cf.geekdo-images.com/lVFArtZrwFEDo23sDcSMEg__original/img/HBIgIDOUXTLThknCM1PJsEtvJi8=/0x0/filters:format(jpeg)/pic2486481.jpg;2.4;6.8;2015
116998;Thunderstone Advance: Towers of Ruin;https://boardgamegeek.com/boardgame/116998/thunderstone-advance-towers-ruin;671;[3, 4, 5, 5];1;5;45;9.0;12.0;['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting'];['Game: Thunderstone', 'Game: Thunderstone Advance', 'Players: Games with Solitaire Rules'];['Strategy Games'];['Card Game', 'Fantasy'];['Edward Bolme', 'Mike Elliott', 'Mark Wootton'];1;https://cf.geekdo-images.com/vrmT1wjUZ9hPePjPLRsimQ__original/img/CUh9QgD-43k1-h8Pdw74VfddpX8=/0x0/filters:format(jpeg)/pic1196537.jpg;2.7;6.8;2012
69789;Ascension: Deckbuilding Game;https://boardgamegeek.com/boardgame/69789/ascension-deckbuilding-game;672;[3, 4];1;4;30;7.5;13.0;['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting'];['Components: Gems/Crystals', 'Digital Implementations: Steam', 'Game: Ascension Deck Building', 'Players: Games with Solitaire Rules'];['Strategy Games'];['Card Game', 'Fantasy'];['John Fiorillo', 'Justin Gary', 'Brian M. Kibler'];3;https://cf.geekdo-images.com/DP20jf4R3RcsjJUwwV1vCw__original/img/O_DcqcBQGcWqO0HhJVojg5-VMoc=/0x0/filters:format(jpeg)/pic2382123.jpg;2.1;6.8;2010
146278;Tash-Kalar: Arena of Legends;https://boardgamegeek.com/boardgame/146278/tash-kalar-arena-legends;673;[3, 4];2;4;60;15.0;13.0;['Area Majority / Influence', 'Catch the Leader', 'Grid Movement', 'Hand Management', 'Highest-Lowest Scoring', 'Pattern Building', 'Team-Based Game', 'Tile Placement', 'Variable Player Powers'];['Digital Implementations: Board Game Arena', 'Game: Tash-Kalar'];['Abstract Games', 'Strategy Games'];['Abstract Strategy', 'Card Game', 'Fantasy', 'Fighting'];['Vlaada Chvátil'];4;https://cf.geekdo-images.com/woifEuhjEe-0VPKtPcwaIw__original/img/EisNAxSKPu0TQOv0KKiPBGdetQ8=/0x0/filters:format(jpeg)/pic1875045.jpg;2.8;6.8;2013
242639;Treasure Island;https://boardgamegeek.com/boardgame/242639/treasure-island;674;[3, 4, 5, 5];2;5;45;9.0;10.0;['Deduction', 'Hand Management', 'Line Drawing', 'Measurement Movement', 'Secret Unit Deployment', 'Semi-Cooperative Game', 'Storytelling', 'Team-Based Game', 'Variable Player Powers'];['Books: Treasure Island', 'Components: Miniatures', 'Components: Rulers', 'Players: One versus Many', 'Theme: Pirates'];['Family Games', 'Thematic Games'];['Bluffing', 'Deduction', 'Exploration', 'Novel-based', 'Pirates'];['Marc Paquien'];3;https://cf.geekdo-images.com/tHEYd09coOFilcJZf3-I9A__original/img/dsvADohNa_xOOW6-9A-YhfFsKq0=/0x0/filters:format(jpeg)/pic6974459.jpg;2.2;6.8;2018
154825;Arkwright;https://boardgamegeek.com/boardgame/154825/arkwright;675;[3, 4];2;4;240;60.0;12.0;['Commodity Speculation', 'Investment', 'Simulation', 'Stock Holding', 'Variable Phase Order', 'Worker Placement'];['Country: England', 'Crowdfunding: Modian', 'Digital Implementations: Tabletopia', 'Game: Arkwright', 'History: Industrial Revolution'];['Strategy Games'];['Economic', 'Industry / Manufacturing'];['Stefan Risthaus'];6;https://cf.geekdo-images.com/42Arfn__U6EZcAj6biuh4w__original/img/mT2Oug5XPaSWIW0M-nNoZW4qmSY=/0x0/filters:format(png)/pic2776693.png;4.6;6.8;2014
284760;Disney Villainous: Evil Comes Prepared;https://boardgamegeek.com/boardgame/284760/disney-villainous-evil-comes-prepared;676;[3];2;3;60;20.0;10.0;['Hand Management', 'Take That', 'Variable Player Powers'];['Brands: Disney', 'Game: Disney Villainous', 'Movies: The Lion King', 'Series: Villainous', 'Theme: Villainy'];['Family Games'];['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Mythology'];['Prospero Hall'];0;https://cf.geekdo-images.com/iEfri2p4Vqh6QFIxc5IlCg__original/img/it21m6c_rGzW6-K8aGDtbDswGAk=/0x0/filters:format(jpeg)/pic4849477.jpg;2.3;6.8;2019
231581;AuZtralia;https://boardgamegeek.com/boardgame/231581/auztralia;677;[3, 4];1;4;120;30.0;13.0;['Action Retrieval', 'Cooperative Game', 'Hexagon Grid', 'Network and Route Building', 'Semi-Cooperative Game', 'Solo / Solitaire Game', 'Sudden Death Ending', 'Turn Order: Time Track'];['Country: Australia', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Misc: LongPack Games', 'Players: Games with Solitaire Rules', 'Series: The Great Designers (Stronghold Games)', 'Theme: Cthulhu Mythos'];['Strategy Games'];['Economic', 'Exploration', 'Fantasy', 'Horror'];['Martin Wallace'];1;https://cf.geekdo-images.com/ejsIlS4INZ23Zyd1oQd5GA__original/img/j6q9x1oUF7jI6Pl_7RwWcWJGpCE=/0x0/filters:format(jpeg)/pic4144485.jpg;2.9;6.8;2018
300300;Chronicles of Crime: 1400;https://boardgamegeek.com/boardgame/300300/chronicles-crime-1400;678;[3, 4];1;4;90;22.5;12.0;['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Storytelling'];['Components: Digital Hybrid – App/Website Required', 'Crowdfunding: Kickstarter', 'Crowdfunding: Spieleschmiede', 'Misc: Limited Replayability', 'Misc: LongPack Games', 'Series: Chronicles of Crime – The Millennium'];['Thematic Games'];['Adventure', 'Deduction', 'Medieval', 'Murder/Mystery'];['David Cicurel', 'Wojciech Grajkowski'];2;https://cf.geekdo-images.com/oyTU673yivJK4wM6DsEb1A__original/img/vhUthenkAIHpkRpUukYtrHrPc0c=/0x0/filters:format(jpeg)/pic5201597.jpg;2.1;6.8;2020
306040;Merv: The Heart of the Silk Road;https://boardgamegeek.com/boardgame/306040/merv-heart-silk-road;679;[3, 4];1;4;90;22.5;14.0;['Contracts', 'Modular Board', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Track Movement', 'Variable Set-up'];['Animals: Camels', 'Cities: Baghdad (Iraq)', 'Cities: Samarkand (Uzbekistan)', 'Components: 5 x 5 Grids', 'Crowdfunding: Spieleschmiede', 'Players: Games with Solitaire Rules', 'Theme: Silk Road'];['Strategy Games'];['Arabian', 'City Building', 'Economic', 'Medieval'];['Fabio Lopiano'];3;https://cf.geekdo-images.com/y6DEV5Qf6hyXpxRlafgOWw__original/img/9yTRhWdnV6l-EkLmmKZNlWa_DzE=/0x0/filters:format(jpeg)/pic5314414.jpg;3.5;6.8;2020
168584;Love Letter: Batman;https://boardgamegeek.com/boardgame/168584/love-letter-batman;680;[3, 4];2;4;20;5.0;10.0;['Hand Management', 'Player Elimination'];['Comic Books: Batman', 'Comic Books: DC Universe', 'Containers: Drawstring Bag', 'Game: Love Letter', 'Series: 5 Minute Fun (AEG)', 'Series: Big in Japan (AEG)'];['Family Games'];['Card Game', 'Comic Book / Strip', 'Deduction'];['Seiji Kanai'];0;https://cf.geekdo-images.com/PWa3bk0_hc3h9wes51e2gA__original/img/IQtAddXlLb6o6sqaem7J4n7NL5g=/0x0/filters:format(jpeg)/pic2290765.jpg;1.2;6.8;2015
283864;Trails of Tucana;https://boardgamegeek.com/boardgame/283864/trails-tucana;681;[3, 4, 5, 5];1;8;15;1.88;8.0;['Bingo', 'Connections', 'Line Drawing', 'Network and Route Building', 'Paper-and-Pencil', 'Solo / Solitaire Game'];['Mechanism: Flip-and-Write', 'Players: Games with Solitaire Rules', 'Theme: Tropical Islands'];['Family Games'];['Exploration'];['Eilif Svensson', 'Kristian Amundsen Østby'];3;https://cf.geekdo-images.com/y8ifesXfHobUtIgnSuC0DA__original/img/8fe6EzD9co2hkaqFDsxHeoMY5SA=/0x0/filters:format(jpeg)/pic4860701.jpg;1.2;6.8;2019
181521;Warhammer Quest: The Adventure Card Game;https://boardgamegeek.com/boardgame/181521/warhammer-quest-adventure-card-game;682;[3, 4];1;4;60;15.0;14.0;['Action Retrieval', 'Cooperative Game', 'Dice Rolling', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers'];['Mechanism: Campaign Games', 'Players: Games with Solitaire Rules', 'Setting: Warhammer Fantasy Card Games'];['Thematic Games'];['Adventure', 'Card Game', 'Exploration', 'Fantasy', 'Fighting'];['Justin Kemppainen', 'Adam Sadler', 'Brady Sadler'];2;https://cf.geekdo-images.com/iZTS0-aD6KRvXxtYbbdODQ__original/img/HC-LHlo1bc6vpzPH2qBV2-71MNg=/0x0/filters:format(jpeg)/pic2625794.jpg;2.7;6.8;2015
156336;Onirim (Second Edition);https://boardgamegeek.com/boardgame/156336/onirim-second-edition;683;[];1;2;15;7.5;10.0;['Cooperative Game', 'Hand Management', 'Move Through Deck', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game'];['Digital Implementation: Google Play', 'Players: Games with Solitaire Rules', 'Setting: Oniverse', 'Theme: Dreams / Nightmares'];['Family Games', 'Strategy Games'];['Card Game', 'Exploration', 'Fantasy'];['Shadi Torbey'];1;https://cf.geekdo-images.com/he3CDoTsu5Yc9cK8NROYYg__original/img/TUHsIzer8xat16k9zm5jv35W6gg=/0x0/filters:format(jpeg)/pic6863738.jpg;1.6;6.8;2014
162007;Steampunk Rally;https://boardgamegeek.com/boardgame/162007/steampunk-rally;684;[3, 4, 5, 5];2;8;60;7.5;14.0;['Closed Drafting', 'Dice Rolling', 'Modular Board', 'Race', 'Resource to Move', 'Simultaneous Action Selection', 'Track Movement', 'Variable Player Powers', 'Worker Placement with Dice Workers'];['Crowdfunding: Kickstarter', 'Crowdfunding: Wspieram', 'Digital Implementations: Tabletopia', 'Game: Steampunk Rally', 'Mechanism: Tableau Building', 'Organizations: The Game Artisans of Canada', 'Theme: Mad Science / Mad Scientist', 'Theme: Steampunk'];['Family Games', 'Strategy Games'];['Dice', 'Racing', 'Science Fiction'];['Orin Bishop'];4;https://cf.geekdo-images.com/x7ZIq-jb6z10UJiv_8wsyg__original/img/s3KmeeFsWo3DzkaVzfORXEHfGWM=/0x0/filters:format(jpeg)/pic2073821.jpg;2.6;6.8;2015
7717;Carcassonne: The Castle;https://boardgamegeek.com/boardgame/7717/carcassonne-castle;685;[];2;2;30;15.0;8.0;['Area Majority / Influence', 'Enclosure', 'Tile Placement'];['Cities: Carcassonne (France)', 'Game: Carcassonne', 'Players: Two Player Only Games', 'Versions & Editions: Two-Player Versions of More-Player Games'];['Family Games', 'Strategy Games'];['City Building', 'Medieval'];['Reiner Knizia', 'Klaus-Jürgen Wrede'];5;https://cf.geekdo-images.com/b93sGgQU_QKNRsynhBAuVA__original/img/9vQ0FpVgmflETrExB8PJjeNeKdo=/0x0/filters:format(jpeg)/pic2606367.jpg;2.0;6.8;2003
325635;Unmatched: Little Red Riding Hood vs. Beowulf;https://boardgamegeek.com/boardgame/325635/unmatched-little-red-riding-hood-vs-beowulf;686;[];2;2;20;10.0;9.0;['Action Points', 'Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Line of Sight', 'Point to Point Movement', 'Variable Player Powers'];['Category: Two players fighting games', 'Characters: Beowulf', 'Components: Miniatures', 'Components: Multi-Use Cards', 'Folk Tales & Fairy Tales: Little Red Riding Hood', 'Game: Unmatched', 'Players: Two Player Only Games'];['Strategy Games'];['Card Game', 'Fantasy', 'Fighting', 'Miniatures', 'Mythology', 'Novel-based'];['Noah Cohen', 'Rob Daviau', 'Justin D. Jacobson', 'Brian Neff'];0;https://cf.geekdo-images.com/7CFgBadtCNf5Mzi1nsrL2Q__original/img/Iv0VzhyEa74-sGfbtt9nwrRKZlw=/0x0/filters:format(jpeg)/pic5822480.jpg;1.9;6.8;2020
356033;Libertalia: Winds of Galecrest;https://boardgamegeek.com/boardgame/356033/libertalia-winds-galecrest;687;[3, 4, 5, 5];1;6;60;10.0;14.0;['Action Queue', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Turn Order: Role Order', 'Variable Phase Order'];['Category: Dized Tutorial', 'Digital Implementations: Tabletopia', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules', 'Theme: Airships / Blimps / Dirigibles / Zeppelins', 'Theme: Anthropomorphic Animals', 'Theme: Pirates'];['Family Games', 'Strategy Games'];['Fantasy', 'Pirates'];['Paolo Mori'];1;https://cf.geekdo-images.com/6e-V_Xb2IsAsMNXU18Fi6A__original/img/gLDo-RR_9RvU_Hrs9DnHWy_TWpk=/0x0/filters:format(jpeg)/pic6669033.jpg;2.1;6.8;2022
270970;Century: A New World;https://boardgamegeek.com/boardgame/270970/century-new-world;688;[3, 4];2;4;45;11.25;8.0;['Action Retrieval', 'Contracts', 'Increase Value of Unchosen Resources', 'Set Collection', 'Tile Placement', 'Worker Placement'];['Game: Century (Plan B Games)', 'History: Age of Discovery'];['Family Games', 'Strategy Games'];['Renaissance'];['Emerson Matsuuchi'];1;https://cf.geekdo-images.com/KJQ1TdlDkLeCfQ3PK75rTA__original/img/h8SUiPGdnSyUriRaLPMqMCFkPD4=/0x0/filters:format(jpeg)/pic4547312.jpg;2.1;6.8;2019
226320;My Little Scythe;https://boardgamegeek.com/boardgame/226320/my-little-scythe;689;[3, 4, 5, 5];1;6;60;10.0;8.0;['Area Majority / Influence', 'Dice Rolling', 'Force Commitment', 'Grid Movement', 'Pick-up and Deliver', 'Solo / Solitaire Game', 'Take That'];['Animals: Apes / Monkeys', 'Animals: Bears', 'Animals: Birds', 'Animals: Cattle / Cows', 'Animals: Pigs', 'Animals: Tigers', 'Animals: Wolves', 'Components: Dice with Icons', 'Components: Game Trayz Inside', 'Components: Map (Continental / National scale)', 'Components: Miniatures', 'Components: Multi-Use Cards', 'Digital Implementations: Tabletopia', 'Game: Scythe', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules', 'Theme: Animal Battles', 'Theme: Anthropomorphic Animals', 'Versions & Editions: Junior Versions of Grown-Up Games'];['Family Games'];"[""Children's Game"", 'Exploration', 'Fantasy']";['Hoby Chou', 'Vienna Chou'];4;https://cf.geekdo-images.com/EhXCpSR6ambdYuKbrej3UQ__original/img/M1WeUiGRTGOeiB9prqpy07OIKGM=/0x0/filters:format(jpeg)/pic4134810.jpg;2.0;6.8;2017
72321;The Networks;https://boardgamegeek.com/boardgame/72321/networks;690;[3, 4, 5, 5];1;5;90;18.0;13.0;['End Game Bonuses', 'Income', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Stat-Based'];['Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Game: The Networks', 'Players: Games with Solitaire Rules', 'Theme: Television (TV) Industry'];['Strategy Games'];['Economic', 'Humor', 'Movies / TV / Radio theme'];['Gil Hova'];2;https://cf.geekdo-images.com/3Mjt1-JxuXV_hamkypi0mw__original/img/l5aY9TSIwKeclKKziKB4FrTQewk=/0x0/filters:format(jpeg)/pic2896170.jpg;2.6;6.8;2016
232219;Dragon Castle;https://boardgamegeek.com/boardgame/232219/dragon-castle;691;[3, 4];1;4;45;11.25;8.0;['End Game Bonuses', 'Layering', 'Open Drafting', 'Pattern Building', 'Pattern Recognition', 'Tile Placement', 'Variable Player Powers', 'Variable Set-up'];['Country: China', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Game: Dragon Castle', 'Players: Games with expansions that add solo play', 'Traditional Games: Mahjong'];['Abstract Games', 'Family Games'];['Abstract Strategy'];['Hjalmar Hach', 'Luca Ricci', 'Lorenzo Silva'];4;https://cf.geekdo-images.com/LvBG5jXW8ZFyllrbyJme-A__original/img/u8VQUhndzJDGh1EWdLx4FdsAnWE=/0x0/filters:format(png)/pic3683059.png;2.0;6.8;2017
15364;Vegas Showdown;https://boardgamegeek.com/boardgame/15364/vegas-showdown;692;[3, 4, 5, 5];3;5;75;15.0;12.0;['Auction/Bidding', 'Auction: Dutch', 'Auction: Fixed Placement', 'Network and Route Building', 'Tile Placement'];['Cities: Las Vegas (Nevada, USA)'];['Strategy Games'];['Economic'];['Henry Stern'];2;https://cf.geekdo-images.com/wM_EthfKjJB4sGapwxZMpA__original/img/o8UfHmKFpleejA57xoPXXgaIBFA=/0x0/filters:format(jpeg)/pic4599533.jpg;2.4;6.8;2005
281442;Trismegistus: The Ultimate Formula;https://boardgamegeek.com/boardgame/281442/trismegistus-ultimate-formula;693;[3, 4];1;4;120;30.0;14.0;['Action Points', 'Dice Rolling', 'End Game Bonuses', 'Open Drafting', 'Set Collection', 'Variable Player Powers'];['Components: Dice with Icons', 'Crowdfunding: Spieleschmiede', 'Digital Implementations: Tabletopia', 'Mechanism: Dice Drafting', 'Misc: LongPack Games', 'Players: Games with Solitaire Rules', 'Theme: Alchemy'];['Strategy Games'];['Dice'];['Federico Pierlorenzi', 'Daniele Tascini'];2;https://cf.geekdo-images.com/3p7c-u4I9YpHRh1ET--7KQ__original/img/XGFiRfH8Z9eygUDHgM7W4YNvspQ=/0x0/filters:format(jpeg)/pic5373953.jpg;4.2;6.8;2019
167400;Ashes Reborn: Rise of the Phoenixborn;https://boardgamegeek.com/boardgame/167400/ashes-reborn-rise-phoenixborn;694;[3, 4];2;4;120;30.0;14.0;['Closed Drafting', 'Deck Construction', 'Dice Rolling', 'Die Icon Resolution', 'Hand Management', 'Interrupts', 'Variable Player Powers'];['Components: Dice with Icons', 'Game: Ashes – Rise of the Phoenixborn'];['Customizable Games'];['Card Game', 'Fantasy', 'Fighting'];['Isaac Vega'];5;https://cf.geekdo-images.com/BxBWqnm98y1qgk9cEmStgQ__original/img/QK9ku5RxaXxttpT_zA4-l-rSIX4=/0x0/filters:format(jpeg)/pic5868255.jpg;2.9;6.8;2015
143741;BANG! The Dice Game;https://boardgamegeek.com/boardgame/143741/bang-dice-game;695;[3, 4, 5, 5];3;8;15;1.88;8.0;['Dice Rolling', 'Hidden Roles', 'Player Elimination', 'Push Your Luck', 'Re-rolling and Locking', 'Team-Based Game', 'Variable Player Powers'];['Components: Dice with Icons', 'Game: BANG!', 'Versions & Editions: Dice Versions of Non-Dice Games'];['Party Games'];['American West', 'Bluffing', 'Deduction', 'Dice', 'Fighting', 'Party Game'];['Michael Palm', 'Lukas Zach'];3;https://cf.geekdo-images.com/BLTFau1Ue-gjX6geQdYrjQ__original/img/3CcRDvDttHpWLP6wc_jZHufTfl4=/0x0/filters:format(jpeg)/pic2909713.jpg;1.3;6.8;2013
244114;Yellow & Yangtze;https://boardgamegeek.com/boardgame/244114/yellow-yangtze;696;[3, 4];2;4;90;22.5;14.0;['Area Majority / Influence', 'Hand Management', 'Hexagon Grid', 'Hidden Victory Points', 'Highest-Lowest Scoring', 'Set Collection', 'Tile Placement'];['Components: Hexagonal Tiles', 'Country: China', 'Game: Tigris & Euphrates', 'History: Warring States Period of China', 'Rivers: Yangtze'];['Strategy Games'];['Ancient', 'Civilization', 'Territory Building'];['Reiner Knizia'];1;https://cf.geekdo-images.com/BxHQLD5nnVltDWXt4OKsgQ__original/img/py1wiNlyhiBknLyhNDd5zsu2zFg=/0x0/filters:format(jpeg)/pic3938502.jpg;3.1;6.8;2018
73761;K2;https://boardgamegeek.com/boardgame/73761/k2;697;[3, 4, 5, 5];1;5;60;12.0;8.0;['Hand Management', 'Player Elimination', 'Point to Point Movement', 'Simultaneous Action Selection', 'Solo / Solitaire Game'];['Country: Pakistan', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Mountain: Himalayas', 'Mountains: K2', 'Players: Games with Solitaire Rules', 'Sports: Mountain Climbing'];['Family Games', 'Thematic Games'];['Exploration', 'Sports'];['Adam Kałuża'];7;https://cf.geekdo-images.com/JlUNpGfe_k7FSYLTrh0ovw__original/img/Pq687MoRM6SD6gzbPhriL3JcM00=/0x0/filters:format(jpeg)/pic5875489.jpg;2.3;6.8;2010
3307;Wallenstein;https://boardgamegeek.com/boardgame/3307/wallenstein;698;[3, 4, 5, 5];3;5;150;30.0;12.0;['Action Points', 'Action Queue', 'Area Majority / Influence', 'Area Movement', 'Cube Tower', 'Simultaneous Action Selection', 'Variable Phase Order'];['Cities: Berlin (Germany)', 'Components: Drop Tower', 'Country: Austria', 'Country: Germany', 'Country: Prussia', 'History: Age of Kings', 'History: Thirty Years War'];['Strategy Games'];['Economic', 'Pike and Shot', 'Territory Building', 'Wargame'];['Dirk Henn'];2;https://cf.geekdo-images.com/WRrzW58eKeIWP1JxIiw2RQ__original/img/w_lvbrzX4mSYadLo-jnD3r-UFns=/0x0/filters:format(jpeg)/pic358092.jpg;3.3;6.8;2002
283863;The Magnificent;https://boardgamegeek.com/boardgame/283863/magnificent;699;[3, 4];1;4;90;22.5;14.0;['Contracts', 'Dice Rolling', 'End Game Bonuses', 'Grid Coverage', 'Movement Points', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Track Movement', 'Turn Order: Stat-Based', 'Variable Player Powers'];['Components: Polyominoes', 'Mechanism: Dice Drafting', 'Players: Games with Solitaire Rules', 'Theme: Art style – Art Deco', 'Theme: Circus'];['Strategy Games'];['Dice', 'Economic'];['Eilif Svensson', 'Kristian Amundsen Østby'];1;https://cf.geekdo-images.com/6pci74DWc7U7XuwkfpEu2Q__original/img/wrPl4ne51gvMUIeUuv56k02CUhE=/0x0/filters:format(jpeg)/pic4871117.jpg;3.1;6.8;2019
71721;Space Hulk: Death Angel – The Card Game;https://boardgamegeek.com/boardgame/71721/space-hulk-death-angel-card-game;700;[3, 4, 5, 5];1;6;60;10.0;13.0;['Action Queue', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Move Through Deck', 'Solo / Solitaire Game', 'Variable Player Powers'];['Game: Space Hulk', 'Players: Games with Solitaire Rules', 'Series: Fantasy Flight Silver Line', 'Setting: Warhammer 40,000 Card Games'];['Thematic Games'];['Card Game', 'Fighting', 'Science Fiction'];['Corey Konieczka'];2;https://cf.geekdo-images.com/B0fdjhzvOdTJD65h1_1BNA__original/img/W0vJoYzQUzgD_ETBFIAKxiJnl5s=/0x0/filters:format(jpeg)/pic1873572.jpg;2.4;6.8;2010
292375;The Great Wall;https://boardgamegeek.com/boardgame/292375/great-wall;701;[1, 2, 3, 4];1;4;180;45.0;13.0;['Area Majority / Influence', 'Command Cards', 'Cooperative Game', 'Income', 'Investment', 'Secret Unit Deployment', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types'];['Components: Miniatures', 'Constructions: The Great Wall (China)', 'Country: China', 'Crowdfunding: Gamefound', 'Crowdfunding: Kickstarter', 'Misc: Eastar Game Manufacturing'];['Strategy Games'];['Economic', 'Fantasy', 'Territory Building'];"[""Kamil 'Sanex' Cieśla"", 'Robert Plesowicz', 'Łukasz Włodarczyk']";3;https://cf.geekdo-images.com/3P1cMmZ47nf_L1zLO-pKlg__original/img/8mgbSvzu7-1WX4R8ZRseupThtLY=/0x0/filters:format(jpeg)/pic5016682.jpg;3.8;6.8;2021
241724;Villagers;https://boardgamegeek.com/boardgame/241724/villagers;702;[1, 2, 3, 4];1;5;60;12.0;10.0;['Open Drafting', 'Set Collection', 'Solo / Solitaire Game'];['Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Digital Implementations: Yucata', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules'];['Family Games'];['Card Game', 'City Building', 'Industry / Manufacturing', 'Medieval'];['Haakon Gaarder'];1;https://cf.geekdo-images.com/rMMSvnXuBPZSihIaVtVT-A__original/img/PivWbEOFSDhHXl2NCHw8xSErORA=/0x0/filters:format(png)/pic4996383.png;2.2;6.8;2019
183840;Oh My Goods!;https://boardgamegeek.com/boardgame/183840/oh-my-goods;703;[2, 3, 4];2;4;30;7.5;10.0;['Action Queue', 'Hand Management', 'Push Your Luck', 'Set Collection'];['Admin: Better Description Needed!', 'Components: Multi-Use Cards', 'Mechanism: Tableau Building', 'Players: Games with expansions that add solo play', 'Setting: Longsdale (Lookout Games)'];['Strategy Games'];['Card Game', 'Economic', 'Medieval'];['Alexander Pfister'];3;https://cf.geekdo-images.com/nYIjEKh_0nYX48uD_tLawA__original/img/BRbIRWmjSZzoz5C8SYKL0qo9-2c=/0x0/filters:format(jpeg)/pic3032677.jpg;2.3;6.8;2015
9823;Advanced Squad Leader: Starter Kit #1;https://boardgamegeek.com/boardgame/9823/advanced-squad-leader-starter-kit-1;704;[2];2;2;120;60.0;13.0;['Dice Rolling', 'Hexagon Grid', 'Line of Sight'];['Game: Advanced Squad Leader', 'Game: Advanced Squad Leader Starter Kit', 'Players: Two Player Only Games'];['Wargames'];['Wargame', 'World War II'];['Ken Dunn'];1;https://cf.geekdo-images.com/fdW-dYgzl1IPdW0Bu1aj7Q__original/img/BLzLcrZQPiH3i_I5qYe-iZlTfac=/0x0/filters:format(jpeg)/pic40772.jpg;3.8;6.8;2004
214880;City of the Big Shoulders;https://boardgamegeek.com/boardgame/214880/city-big-shoulders;705;[2, 3, 4];2;4;180;45.0;14.0;['Commodity Speculation', 'Ownership', 'Stock Holding', 'Tile Placement', 'Variable Player Powers', 'Worker Placement'];['Cities: Chicago (Illinois, USA)', 'Crowdfunding: Kickstarter', 'Digital Implementations: Board Game Arena', 'Series: Master Print (Quined)'];['Strategy Games'];['Economic', 'Educational', 'Industry / Manufacturing'];['Raymond Chandler III'];2;https://cf.geekdo-images.com/JImiygpumS35fVxlfsRPXw__original/img/7uft3DL-UNgIE2MQ_B_RbdsBQKw=/0x0/filters:format(jpeg)/pic4223934.jpg;4.0;6.8;2019
242574;Century: Eastern Wonders;https://boardgamegeek.com/boardgame/242574/century-eastern-wonders;706;[2, 3, 4];2;4;45;11.25;8.0;['Action Retrieval', 'Contracts', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Set Collection'];['Components: Wooden pieces & boards', 'Game: Century (Plan B Games)', 'Region: Oceania'];['Family Games'];['Nautical'];['Emerson Matsuuchi'];0;https://cf.geekdo-images.com/l1xKAcYniMJQNq60H5DdEA__original/img/S37tZ3Ph0N2rryfkjcpgmU4qmCY=/0x0/filters:format(jpeg)/pic3898507.jpg;2.1;6.8;2018
